iterative-algo-ub
Position 1:	61
Position 2:	129
Position 3:	27
Position 4:	6
Position 5:	189
Position 6:	28
Position 7:	19
Position 8:	92
Position 9:	131
Position 10:	93
Position 11:	62
Position 12:	37
Position 13:	150
Position 14:	95
Position 15:	65
Position 16:	98
Position 17:	16
Position 18:	30
Position 19:	197
Position 20:	2
Position 21:	101
Position 22:	0
Position 23:	40
Position 24:	137
Position 25:	180
Position 26:	139
Position 27:	100
Position 28:	141
Position 29:	162
Position 30:	69
Position 31:	54
Position 32:	143
Position 33:	102
Position 34:	195
Position 35:	32
Position 36:	64
Position 37:	168
Position 38:	145
Position 39:	107
Position 40:	1
Position 41:	34
Position 42:	147
Position 43:	146
Position 44:	36
Position 45:	66
Position 46:	104
Position 47:	3
Position 48:	149
Position 49:	109
Position 50:	14
Position 51:	106
Position 52:	151
Position 53:	158
Position 54:	8
Position 55:	58
Position 56:	153
Position 57:	39
Position 58:	5
Position 59:	48
Position 60:	155
Position 61:	172
Position 62:	68
Position 63:	41
Position 64:	71
Position 65:	46
Position 66:	7
Position 67:	85
Position 68:	43
Position 69:	133
Position 70:	108
Position 71:	70
Position 72:	45
Position 73:	94
Position 74:	110
Position 75:	125
Position 76:	112
Position 77:	73
Position 78:	47
Position 79:	21
Position 80:	97
Position 81:	77
Position 82:	154
Position 83:	72
Position 84:	49
Position 85:	87
Position 86:	114
Position 87:	10
Position 88:	51
Position 89:	74
Position 90:	156
Position 91:	31
Position 92:	53
Position 93:	76
Position 94:	9
Position 95:	55
Position 96:	67
Position 97:	176
Position 98:	78
Position 99:	116
Position 100:	11
Position 101:	99
Position 102:	157
Position 103:	115
Position 104:	13
Position 105:	161
Position 106:	57
Position 107:	136
Position 108:	118
Position 109:	81
Position 110:	120
Position 111:	135
Position 112:	163
Position 113:	122
Position 114:	183
Position 115:	119
Position 116:	165
Position 117:	184
Position 118:	15
Position 119:	12
Position 120:	186
Position 121:	142
Position 122:	188
Position 123:	80
Position 124:	166
Position 125:	167
Position 126:	124
Position 127:	138
Position 128:	190
Position 129:	79
Position 130:	17
Position 131:	38
Position 132:	169
Position 133:	111
Position 134:	191
Position 135:	126
Position 136:	82
Position 137:	35
Position 138:	193
Position 139:	83
Position 140:	128
Position 141:	84
Position 142:	20
Position 143:	130
Position 144:	75
Position 145:	50
Position 146:	185
Position 147:	86
Position 148:	42
Position 149:	123
Position 150:	192
Position 151:	23
Position 152:	105
Position 153:	22
Position 154:	194
Position 155:	171
Position 156:	44
Position 157:	18
Position 158:	24
Position 159:	132
Position 160:	173
Position 161:	103
Position 162:	127
Position 163:	59
Position 164:	88
Position 165:	164
Position 166:	4
Position 167:	90
Position 168:	26
Position 169:	25
Position 170:	196
Position 171:	187
Position 172:	134
Position 173:	175
Position 174:	198
Position 175:	89
Position 176:	159
Position 177:	177
Position 178:	179
Position 179:	160
Position 180:	181
Position 181:	56
Maximum profit:	181
Time:		108.875
