binary-heuristic-lb-algo-ub
Position 1:	0
Position 2:	19
Position 3:	41
Position 4:	0
Position 5:	19
Position 6:	5
Position 7:	41
Position 8:	19
Position 9:	41
Position 10:	5
Position 11:	41
Position 12:	0
Position 13:	19
Position 14:	41
Position 15:	41
Position 16:	41
Position 17:	19
Position 18:	0
Position 19:	41
Position 20:	5
Position 21:	41
Position 22:	41
Position 23:	0
Position 24:	19
Position 25:	41
Position 26:	19
Position 27:	19
Position 28:	0
Position 29:	41
Position 30:	19
Position 31:	2
Position 32:	41
Position 33:	41
Position 34:	2
Position 35:	41
Position 36:	19
Position 37:	19
Position 38:	41
Position 39:	43
Position 40:	2
Position 41:	19
Position 42:	19
Position 43:	51
Position 44:	51
Position 45:	51
Position 46:	51
Position 47:	51
Position 48:	51
Maximum profit:	48
Time:		4.0644e-05
