heuristic
Position 1:	67
Position 2:	147
Position 3:	276
Position 4:	131
Position 5:	199
Position 6:	155
Position 7:	294
Position 8:	139
Position 9:	84
Position 10:	268
Position 11:	195
Position 12:	1
Position 13:	116
Position 14:	17
Position 15:	9
Position 16:	71
Position 17:	60
Position 18:	123
Position 19:	51
Position 20:	75
Position 21:	5
Position 22:	117
Position 23:	85
Position 24:	120
Position 25:	255
Position 26:	223
Position 27:	135
Position 28:	52
Position 29:	121
Position 30:	61
Position 31:	203
Position 32:	62
Position 33:	171
Position 34:	53
Position 35:	24
Position 36:	122
Position 37:	118
Position 38:	64
Position 39:	179
Position 40:	298
Position 41:	124
Position 42:	65
Position 43:	66
Position 44:	83
Position 45:	0
Position 46:	100
Position 47:	13
Position 48:	68
Position 49:	125
Position 50:	20
Position 51:	263
Position 52:	143
Position 53:	163
Position 54:	86
Position 55:	28
Position 56:	2
Position 57:	79
Position 58:	126
Position 59:	128
Position 60:	59
Position 61:	69
Position 62:	129
Position 63:	130
Position 64:	215
Position 65:	70
Position 66:	132
Position 67:	35
Position 68:	211
Position 69:	133
Position 70:	3
Position 71:	87
Position 72:	159
Position 73:	134
Position 74:	21
Position 75:	72
Position 76:	239
Position 77:	247
Position 78:	136
Position 79:	22
Position 80:	4
Position 81:	73
Position 82:	235
Position 83:	137
Position 84:	6
Position 85:	74
Position 86:	23
Position 87:	267
Position 88:	42
Position 89:	25
Position 90:	138
Position 91:	89
Position 92:	76
Position 93:	207
Position 94:	7
Position 95:	54
Position 96:	140
Position 97:	26
Position 98:	259
Position 99:	141
Position 100:	142
Position 101:	90
Position 102:	286
Position 103:	27
Position 104:	77
Position 105:	29
Position 106:	31
Position 107:	8
Position 108:	55
Position 109:	144
Position 110:	78
Position 111:	30
Position 112:	80
Position 113:	91
Position 114:	145
Position 115:	167
Position 116:	146
Position 117:	81
Position 118:	93
Position 119:	148
Position 120:	251
Position 121:	92
Position 122:	149
Position 123:	10
Position 124:	56
Position 125:	82
Position 126:	150
Position 127:	32
Position 128:	151
Position 129:	33
Position 130:	152
Position 131:	153
Position 132:	113
Position 133:	11
Position 134:	94
Position 135:	154
Position 136:	12
Position 137:	88
Position 138:	156
Position 139:	157
Position 140:	34
Position 141:	14
Position 142:	36
Position 143:	58
Position 144:	158
Position 145:	37
Position 146:	160
Position 147:	95
Position 148:	15
Position 149:	243
Position 150:	161
Position 151:	162
Position 152:	164
Position 153:	97
Position 154:	165
Position 155:	191
Position 156:	98
Position 157:	166
Position 158:	16
Position 159:	168
Position 160:	38
Position 161:	46
Position 162:	169
Position 163:	170
Position 164:	172
Position 165:	40
Position 166:	18
Position 167:	39
Position 168:	173
Position 169:	99
Position 170:	174
Position 171:	176
Position 172:	19
Position 173:	219
Position 174:	177
Position 175:	178
Position 176:	101
Position 177:	180
Position 178:	41
Position 179:	181
Position 180:	63
Position 181:	102
Position 182:	182
Position 183:	103
Position 184:	184
Position 185:	105
Position 186:	290
Position 187:	43
Position 188:	185
Position 189:	44
Position 190:	186
Position 191:	106
Position 192:	282
Position 193:	45
Position 194:	188
Position 195:	107
Position 196:	189
Position 197:	96
Position 198:	190
Position 199:	47
Position 200:	192
Position 201:	109
Position 202:	175
Position 203:	193
Position 204:	110
Position 205:	194
Position 206:	111
Position 207:	196
Position 208:	231
Position 209:	197
Position 210:	48
Position 211:	198
Position 212:	49
Position 213:	200
Position 214:	127
Position 215:	201
Position 216:	114
Position 217:	202
Position 218:	204
Position 219:	287
Position 220:	272
Position 221:	205
Position 222:	206
Position 223:	208
Position 224:	115
Position 225:	209
Position 226:	183
Position 227:	210
Position 228:	288
Position 229:	212
Position 230:	289
Position 231:	213
Position 232:	291
Position 233:	281
Position 234:	292
Position 235:	214
Position 236:	216
Position 237:	217
Position 238:	293
Position 239:	187
Position 240:	295
Position 241:	218
Position 242:	220
Position 243:	221
Position 244:	296
Position 245:	50
Position 246:	297
Position 247:	222
Position 248:	224
Position 249:	225
Position 250:	226
Position 251:	104
Position 252:	228
Position 253:	229
Position 254:	230
Position 255:	232
Position 256:	233
Position 257:	280
Position 258:	234
Position 259:	236
Position 260:	237
Position 261:	238
Position 262:	240
Position 263:	227
Position 264:	241
Position 265:	242
Position 266:	244
Position 267:	245
Position 268:	246
Position 269:	248
Position 270:	57
Position 271:	249
Position 272:	250
Position 273:	252
Position 274:	253
Position 275:	254
Position 276:	112
Position 277:	256
Position 278:	257
Position 279:	258
Position 280:	260
Position 281:	261
Position 282:	262
Position 283:	264
Position 284:	119
Position 285:	265
Position 286:	266
Position 287:	269
Position 288:	270
Position 289:	271
Position 290:	108
Position 291:	273
Position 292:	274
Position 293:	275
Position 294:	277
Position 295:	278
Position 296:	279
Position 297:	283
Position 298:	284
Position 299:	285
Maximum profit:	299
Time:	0.00101513
