heuristic
Position 1:	215
Position 2:	135
Position 3:	301
Position 4:	4
Position 5:	32
Position 6:	217
Position 7:	281
Position 8:	155
Position 9:	33
Position 10:	248
Position 11:	75
Position 12:	151
Position 13:	309
Position 14:	139
Position 15:	218
Position 16:	208
Position 17:	175
Position 18:	80
Position 19:	34
Position 20:	219
Position 21:	317
Position 22:	143
Position 23:	44
Position 24:	221
Position 25:	0
Position 26:	25
Position 27:	35
Position 28:	244
Position 29:	36
Position 30:	91
Position 31:	222
Position 32:	81
Position 33:	9
Position 34:	17
Position 35:	48
Position 36:	37
Position 37:	84
Position 38:	204
Position 39:	1
Position 40:	13
Position 41:	223
Position 42:	220
Position 43:	225
Position 44:	264
Position 45:	71
Position 46:	226
Position 47:	199
Position 48:	179
Position 49:	2
Position 50:	79
Position 51:	227
Position 52:	229
Position 53:	230
Position 54:	187
Position 55:	195
Position 56:	3
Position 57:	85
Position 58:	231
Position 59:	6
Position 60:	67
Position 61:	29
Position 62:	107
Position 63:	233
Position 64:	234
Position 65:	38
Position 66:	235
Position 67:	5
Position 68:	52
Position 69:	39
Position 70:	7
Position 71:	86
Position 72:	205
Position 73:	8
Position 74:	163
Position 75:	88
Position 76:	89
Position 77:	305
Position 78:	90
Position 79:	237
Position 80:	92
Position 81:	206
Position 82:	238
Position 83:	216
Position 84:	256
Position 85:	41
Position 86:	239
Position 87:	93
Position 88:	203
Position 89:	272
Position 90:	94
Position 91:	96
Position 92:	241
Position 93:	87
Position 94:	242
Position 95:	171
Position 96:	42
Position 97:	97
Position 98:	43
Position 99:	252
Position 100:	45
Position 101:	243
Position 102:	245
Position 103:	236
Position 104:	98
Position 105:	46
Position 106:	246
Position 107:	209
Position 108:	10
Position 109:	40
Position 110:	100
Position 111:	210
Position 112:	131
Position 113:	101
Position 114:	82
Position 115:	119
Position 116:	247
Position 117:	47
Position 118:	249
Position 119:	49
Position 120:	250
Position 121:	268
Position 122:	251
Position 123:	207
Position 124:	277
Position 125:	50
Position 126:	159
Position 127:	253
Position 128:	102
Position 129:	51
Position 130:	104
Position 131:	211
Position 132:	254
Position 133:	103
Position 134:	255
Position 135:	213
Position 136:	105
Position 137:	11
Position 138:	53
Position 139:	191
Position 140:	106
Position 141:	54
Position 142:	12
Position 143:	108
Position 144:	109
Position 145:	56
Position 146:	110
Position 147:	112
Position 148:	14
Position 149:	257
Position 150:	212
Position 151:	258
Position 152:	15
Position 153:	259
Position 154:	99
Position 155:	16
Position 156:	214
Position 157:	261
Position 158:	113
Position 159:	18
Position 160:	232
Position 161:	114
Position 162:	116
Position 163:	262
Position 164:	55
Position 165:	19
Position 166:	240
Position 167:	117
Position 168:	57
Position 169:	118
Position 170:	58
Position 171:	260
Position 172:	120
Position 173:	59
Position 174:	263
Position 175:	61
Position 176:	21
Position 177:	265
Position 178:	62
Position 179:	20
Position 180:	63
Position 181:	64
Position 182:	65
Position 183:	22
Position 184:	121
Position 185:	266
Position 186:	329
Position 187:	122
Position 188:	66
Position 189:	124
Position 190:	60
Position 191:	68
Position 192:	267
Position 193:	125
Position 194:	269
Position 195:	325
Position 196:	270
Position 197:	167
Position 198:	23
Position 199:	271
Position 200:	69
Position 201:	273
Position 202:	126
Position 203:	228
Position 204:	128
Position 205:	70
Position 206:	274
Position 207:	72
Position 208:	275
Position 209:	183
Position 210:	24
Position 211:	73
Position 212:	278
Position 213:	74
Position 214:	279
Position 215:	76
Position 216:	297
Position 217:	129
Position 218:	280
Position 219:	130
Position 220:	147
Position 221:	313
Position 222:	282
Position 223:	283
Position 224:	284
Position 225:	285
Position 226:	132
Position 227:	133
Position 228:	77
Position 229:	26
Position 230:	286
Position 231:	111
Position 232:	134
Position 233:	78
Position 234:	136
Position 235:	314
Position 236:	137
Position 237:	315
Position 238:	138
Position 239:	316
Position 240:	140
Position 241:	318
Position 242:	141
Position 243:	319
Position 244:	142
Position 245:	320
Position 246:	144
Position 247:	322
Position 248:	145
Position 249:	146
Position 250:	287
Position 251:	148
Position 252:	149
Position 253:	323
Position 254:	150
Position 255:	152
Position 256:	288
Position 257:	153
Position 258:	154
Position 259:	333
Position 260:	156
Position 261:	157
Position 262:	290
Position 263:	158
Position 264:	160
Position 265:	83
Position 266:	161
Position 267:	162
Position 268:	27
Position 269:	164
Position 270:	165
Position 271:	291
Position 272:	166
Position 273:	168
Position 274:	115
Position 275:	169
Position 276:	170
Position 277:	292
Position 278:	172
Position 279:	173
Position 280:	294
Position 281:	174
Position 282:	176
Position 283:	295
Position 284:	177
Position 285:	178
Position 286:	28
Position 287:	180
Position 288:	296
Position 289:	123
Position 290:	298
Position 291:	324
Position 292:	181
Position 293:	95
Position 294:	30
Position 295:	299
Position 296:	182
Position 297:	300
Position 298:	184
Position 299:	293
Position 300:	326
Position 301:	185
Position 302:	31
Position 303:	302
Position 304:	186
Position 305:	224
Position 306:	303
Position 307:	188
Position 308:	189
Position 309:	304
Position 310:	321
Position 311:	190
Position 312:	306
Position 313:	307
Position 314:	327
Position 315:	308
Position 316:	276
Position 317:	328
Position 318:	192
Position 319:	310
Position 320:	193
Position 321:	311
Position 322:	289
Position 323:	312
Position 324:	330
Position 325:	194
Position 326:	196
Position 327:	331
Position 328:	197
Position 329:	198
Position 330:	332
Position 331:	200
Position 332:	201
Position 333:	334
Position 334:	202
Position 335:	127
Maximum profit:	335
Time:	0.00135855
