iterative-algo-ub
Position 1:	51
Position 2:	8
Position 3:	104
Position 4:	6
Position 5:	36
Position 6:	0
Position 7:	29
Position 8:	37
Position 9:	38
Position 10:	1
Position 11:	80
Position 12:	78
Position 13:	139
Position 14:	79
Position 15:	40
Position 16:	159
Position 17:	42
Position 18:	102
Position 19:	137
Position 20:	47
Position 21:	44
Position 22:	3
Position 23:	73
Position 24:	35
Position 25:	149
Position 26:	81
Position 27:	2
Position 28:	83
Position 29:	16
Position 30:	134
Position 31:	114
Position 32:	46
Position 33:	152
Position 34:	12
Position 35:	85
Position 36:	48
Position 37:	33
Position 38:	136
Position 39:	106
Position 40:	50
Position 41:	87
Position 42:	138
Position 43:	96
Position 44:	156
Position 45:	4
Position 46:	89
Position 47:	140
Position 48:	91
Position 49:	71
Position 50:	34
Position 51:	132
Position 52:	93
Position 53:	142
Position 54:	127
Position 55:	43
Position 56:	20
Position 57:	5
Position 58:	52
Position 59:	7
Position 60:	133
Position 61:	95
Position 62:	86
Position 63:	97
Position 64:	10
Position 65:	99
Position 66:	144
Position 67:	41
Position 68:	25
Position 69:	101
Position 70:	54
Position 71:	9
Position 72:	135
Position 73:	103
Position 74:	84
Position 75:	11
Position 76:	56
Position 77:	49
Position 78:	146
Position 79:	105
Position 80:	18
Position 81:	107
Position 82:	77
Position 83:	13
Position 84:	58
Position 85:	109
Position 86:	145
Position 87:	111
Position 88:	69
Position 89:	60
Position 90:	108
Position 91:	148
Position 92:	15
Position 93:	143
Position 94:	113
Position 95:	75
Position 96:	115
Position 97:	62
Position 98:	100
Position 99:	141
Position 100:	117
Position 101:	150
Position 102:	128
Position 103:	129
Position 104:	17
Position 105:	88
Position 106:	19
Position 107:	14
Position 108:	119
Position 109:	153
Position 110:	157
Position 111:	92
Position 112:	155
Position 113:	39
Position 114:	32
Position 115:	110
Position 116:	64
Position 117:	21
Position 118:	22
Position 119:	23
Position 120:	82
Position 121:	66
Position 122:	26
Position 123:	158
Position 124:	28
Position 125:	24
Position 126:	121
Position 127:	130
Position 128:	123
Position 129:	68
Position 130:	126
Position 131:	63
Position 132:	70
Position 133:	30
Position 134:	72
Position 135:	154
Position 136:	74
Position 137:	59
Position 138:	67
Position 139:	125
Position 140:	131
Position 141:	45
Position 142:	76
Position 143:	55
Maximum profit:	143
Time:		19.6257
