binary-heuristic-lb-algo-ub
Position 1:	223
Position 2:	19
Position 3:	153
Position 4:	8
Position 5:	271
Position 6:	39
Position 7:	95
Position 8:	154
Position 9:	100
Position 10:	40
Position 11:	96
Position 12:	216
Position 13:	217
Position 14:	41
Position 15:	97
Position 16:	89
Position 17:	98
Position 18:	42
Position 19:	0
Position 20:	218
Position 21:	156
Position 22:	99
Position 23:	155
Position 24:	305
Position 25:	49
Position 26:	147
Position 27:	87
Position 28:	275
Position 29:	255
Position 30:	214
Position 31:	292
Position 32:	1
Position 33:	43
Position 34:	219
Position 35:	178
Position 36:	315
Position 37:	131
Position 38:	101
Position 39:	33
Position 40:	44
Position 41:	102
Position 42:	45
Position 43:	319
Position 44:	46
Position 45:	220
Position 46:	221
Position 47:	222
Position 48:	224
Position 49:	190
Position 50:	103
Position 51:	225
Position 52:	2
Position 53:	157
Position 54:	226
Position 55:	191
Position 56:	227
Position 57:	228
Position 58:	229
Position 59:	230
Position 60:	48
Position 61:	73
Position 62:	158
Position 63:	3
Position 64:	170
Position 65:	232
Position 66:	25
Position 67:	65
Position 68:	280
Position 69:	233
Position 70:	4
Position 71:	50
Position 72:	297
Position 73:	198
Position 74:	234
Position 75:	51
Position 76:	104
Position 77:	263
Position 78:	52
Position 79:	81
Position 80:	235
Position 81:	236
Position 82:	105
Position 83:	159
Position 84:	237
Position 85:	192
Position 86:	5
Position 87:	53
Position 88:	106
Position 89:	238
Position 90:	184
Position 91:	108
Position 92:	313
Position 93:	109
Position 94:	160
Position 95:	6
Position 96:	110
Position 97:	240
Position 98:	193
Position 99:	111
Position 100:	54
Position 101:	241
Position 102:	185
Position 103:	242
Position 104:	317
Position 105:	161
Position 106:	243
Position 107:	7
Position 108:	55
Position 109:	244
Position 110:	194
Position 111:	245
Position 112:	246
Position 113:	56
Position 114:	112
Position 115:	248
Position 116:	195
Position 117:	249
Position 118:	58
Position 119:	113
Position 120:	163
Position 121:	250
Position 122:	186
Position 123:	9
Position 124:	59
Position 125:	251
Position 126:	318
Position 127:	60
Position 128:	10
Position 129:	252
Position 130:	61
Position 131:	114
Position 132:	196
Position 133:	11
Position 134:	116
Position 135:	62
Position 136:	117
Position 137:	12
Position 138:	327
Position 139:	118
Position 140:	13
Position 141:	119
Position 142:	164
Position 143:	253
Position 144:	90
Position 145:	14
Position 146:	63
Position 147:	254
Position 148:	165
Position 149:	256
Position 150:	107
Position 151:	88
Position 152:	64
Position 153:	257
Position 154:	66
Position 155:	120
Position 156:	123
Position 157:	67
Position 158:	258
Position 159:	68
Position 160:	121
Position 161:	69
Position 162:	259
Position 163:	122
Position 164:	197
Position 165:	15
Position 166:	166
Position 167:	260
Position 168:	124
Position 169:	187
Position 170:	261
Position 171:	94
Position 172:	17
Position 173:	188
Position 174:	262
Position 175:	125
Position 176:	264
Position 177:	91
Position 178:	284
Position 179:	70
Position 180:	126
Position 181:	71
Position 182:	127
Position 183:	215
Position 184:	265
Position 185:	266
Position 186:	18
Position 187:	167
Position 188:	128
Position 189:	20
Position 190:	247
Position 191:	267
Position 192:	72
Position 193:	268
Position 194:	74
Position 195:	269
Position 196:	199
Position 197:	270
Position 198:	272
Position 199:	273
Position 200:	75
Position 201:	21
Position 202:	200
Position 203:	129
Position 204:	76
Position 205:	274
Position 206:	168
Position 207:	22
Position 208:	276
Position 209:	130
Position 210:	23
Position 211:	239
Position 212:	277
Position 213:	278
Position 214:	77
Position 215:	132
Position 216:	133
Position 217:	92
Position 218:	279
Position 219:	78
Position 220:	24
Position 221:	169
Position 222:	281
Position 223:	201
Position 224:	26
Position 225:	171
Position 226:	134
Position 227:	47
Position 228:	79
Position 229:	135
Position 230:	80
Position 231:	282
Position 232:	202
Position 233:	57
Position 234:	82
Position 235:	283
Position 236:	83
Position 237:	27
Position 238:	139
Position 239:	285
Position 240:	203
Position 241:	286
Position 242:	84
Position 243:	136
Position 244:	85
Position 245:	137
Position 246:	204
Position 247:	28
Position 248:	172
Position 249:	287
Position 250:	138
Position 251:	29
Position 252:	205
Position 253:	288
Position 254:	140
Position 255:	289
Position 256:	173
Position 257:	290
Position 258:	207
Position 259:	141
Position 260:	86
Position 261:	291
Position 262:	320
Position 263:	293
Position 264:	208
Position 265:	30
Position 266:	174
Position 267:	294
Position 268:	175
Position 269:	142
Position 270:	295
Position 271:	176
Position 272:	31
Position 273:	231
Position 274:	143
Position 275:	321
Position 276:	296
Position 277:	322
Position 278:	16
Position 279:	177
Position 280:	115
Position 281:	323
Position 282:	298
Position 283:	299
Position 284:	324
Position 285:	300
Position 286:	32
Position 287:	93
Position 288:	144
Position 289:	325
Position 290:	145
Position 291:	179
Position 292:	34
Position 293:	180
Position 294:	146
Position 295:	162
Position 296:	301
Position 297:	209
Position 298:	302
Position 299:	181
Position 300:	303
Position 301:	189
Position 302:	304
Position 303:	210
Position 304:	35
Position 305:	306
Position 306:	326
Position 307:	36
Position 308:	148
Position 309:	211
Position 310:	37
Position 311:	149
Position 312:	307
Position 313:	182
Position 314:	308
Position 315:	212
Position 316:	38
Position 317:	309
Position 318:	183
Position 319:	150
Position 320:	310
Position 321:	213
Position 322:	151
Position 323:	328
Position 324:	311
Position 325:	312
Position 326:	314
Position 327:	206
Position 328:	152
Position 329:	316
Position 330:	329
Maximum profit:	330
Time:		0.027719
