heuristic
Position 1:	16
Position 2:	1
Position 3:	41
Position 4:	4
Position 5:	40
Position 6:	16
Position 7:	41
Position 8:	1
Position 9:	4
Position 10:	16
Position 11:	9
Position 12:	16
Position 13:	41
Position 14:	41
Position 15:	41
Position 16:	16
Position 17:	4
Position 18:	41
Position 19:	1
Position 20:	41
Position 21:	41
Position 22:	16
Position 23:	16
Position 24:	41
Position 25:	1
Position 26:	41
Position 27:	4
Position 28:	1
Position 29:	16
Position 30:	16
Position 31:	4
Position 32:	41
Position 33:	4
Position 34:	16
Position 35:	16
Position 36:	4
Position 37:	1
Position 38:	41
Position 39:	16
Position 40:	1
Position 41:	4
Position 42:	41
Position 43:	4
Position 44:	1
Position 45:	4
Position 46:	16
Position 47:	1
Position 48:	16
Position 49:	41
Position 50:	4
Position 51:	1
Position 52:	41
Position 53:	16
Position 54:	16
Position 55:	1
Position 56:	4
Position 57:	16
Position 58:	16
Position 59:	41
Position 60:	41
Position 61:	41
Position 62:	41
Position 63:	1
Position 64:	16
Position 65:	41
Position 66:	4
Position 67:	16
Position 68:	41
Position 69:	4
Position 70:	1
Position 71:	4
Position 72:	16
Position 73:	1
Position 74:	41
Position 75:	41
Position 76:	16
Position 77:	41
Position 78:	1
Position 79:	4
Position 80:	41
Position 81:	4
Position 82:	16
Position 83:	16
Position 84:	4
Position 85:	41
Position 86:	41
Position 87:	41
Position 88:	4
Position 89:	42
Position 90:	16
Position 91:	42
Position 92:	1
Position 93:	42
Position 94:	4
Position 95:	1
Position 96:	4
Position 97:	42
Position 98:	1
Position 99:	16
Position 100:	4
Position 101:	1
Position 102:	42
Position 103:	19
Position 104:	19
Position 105:	1
Position 106:	4
Position 107:	19
Position 108:	1
Position 109:	5
Position 110:	42
Position 111:	19
Position 112:	1
Position 113:	19
Position 114:	5
Position 115:	19
Position 116:	1
Position 117:	19
Position 118:	42
Position 119:	1
Position 120:	5
Position 121:	42
Position 122:	1
Position 123:	19
Position 124:	5
Position 125:	1
Position 126:	19
Position 127:	19
Position 128:	1
Position 129:	42
Position 130:	42
Position 131:	1
Position 132:	7
Position 133:	42
Position 134:	1
Position 135:	7
Position 136:	19
Position 137:	1
Position 138:	19
Position 139:	42
Position 140:	1
Position 141:	7
Position 142:	19
Position 143:	1
Position 144:	42
Position 145:	19
Position 146:	42
Position 147:	1
Position 148:	19
Position 149:	7
Position 150:	1
Position 151:	7
Position 152:	42
Position 153:	1
Position 154:	19
Position 155:	7
Position 156:	1
Position 157:	42
Position 158:	19
Position 159:	1
Position 160:	42
Position 161:	19
Position 162:	1
Position 163:	19
Position 164:	7
Position 165:	1
Position 166:	55
Position 167:	42
Position 168:	1
Position 169:	55
Position 170:	19
Position 171:	19
Position 172:	1
Position 173:	42
Position 174:	19
Position 175:	1
Position 176:	55
Position 177:	19
Position 178:	1
Position 179:	43
Position 180:	19
Position 181:	1
Position 182:	43
Position 183:	43
Position 184:	1
Position 185:	19
Position 186:	43
Position 187:	1
Position 188:	43
Position 189:	19
Position 190:	1
Position 191:	19
Position 192:	19
Position 193:	1
Position 194:	43
Position 195:	19
Position 196:	1
Position 197:	43
Position 198:	19
Position 199:	1
Position 200:	43
Position 201:	43
Position 202:	1
Position 203:	19
Position 204:	43
Position 205:	43
Position 206:	1
Position 207:	19
Position 208:	43
Position 209:	1
Position 210:	19
Position 211:	19
Position 212:	1
Position 213:	51
Position 214:	51
Position 215:	1
Position 216:	19
Position 217:	51
Position 218:	19
Position 219:	10
Position 220:	51
Position 221:	19
Position 222:	1
Position 223:	51
Position 224:	24
Position 225:	1
Position 226:	24
Maximum profit:	226
Time:	0.000134277
