heuristic
Position 1:	0
Position 2:	26
Position 3:	41
Position 4:	12
Position 5:	41
Position 6:	41
Position 7:	41
Position 8:	12
Position 9:	7
Position 10:	41
Position 11:	41
Position 12:	1
Position 13:	16
Position 14:	28
Position 15:	1
Position 16:	28
Position 17:	41
Position 18:	12
Position 19:	28
Position 20:	16
Position 21:	41
Position 22:	1
Position 23:	7
Position 24:	16
Position 25:	40
Position 26:	7
Position 27:	16
Position 28:	28
Position 29:	1
Position 30:	16
Position 31:	16
Position 32:	12
Position 33:	41
Position 34:	41
Position 35:	17
Position 36:	41
Position 37:	41
Position 38:	17
Position 39:	28
Position 40:	12
Position 41:	41
Position 42:	28
Position 43:	12
Position 44:	19
Position 45:	19
Position 46:	12
Position 47:	28
Position 48:	41
Position 49:	19
Position 50:	1
Position 51:	19
Position 52:	41
Position 53:	28
Position 54:	12
Position 55:	28
Position 56:	19
Position 57:	41
Position 58:	28
Position 59:	1
Position 60:	41
Position 61:	28
Position 62:	12
Position 63:	41
Position 64:	41
Position 65:	28
Position 66:	1
Position 67:	28
Position 68:	41
Position 69:	31
Position 70:	12
Position 71:	41
Position 72:	41
Position 73:	31
Position 74:	1
Position 75:	19
Position 76:	19
Position 77:	12
Position 78:	19
Position 79:	19
Position 80:	1
Position 81:	31
Position 82:	41
Position 83:	31
Position 84:	1
Position 85:	41
Position 86:	19
Position 87:	19
Position 88:	12
Position 89:	41
Position 90:	19
Position 91:	1
Position 92:	19
Position 93:	41
Position 94:	1
Position 95:	19
Position 96:	31
Position 97:	12
Position 98:	41
Position 99:	31
Position 100:	1
Position 101:	41
Position 102:	41
Position 103:	1
Position 104:	31
Position 105:	41
Position 106:	31
Position 107:	1
Position 108:	41
Position 109:	19
Position 110:	1
Position 111:	41
Position 112:	31
Position 113:	1
Position 114:	19
Position 115:	41
Position 116:	19
Position 117:	1
Position 118:	41
Position 119:	41
Position 120:	1
Position 121:	31
Position 122:	19
Position 123:	41
Position 124:	12
Position 125:	19
Position 126:	41
Position 127:	1
Position 128:	41
Position 129:	41
Position 130:	1
Position 131:	41
Position 132:	41
Position 133:	1
Position 134:	41
Position 135:	31
Position 136:	41
Position 137:	2
Position 138:	41
Position 139:	31
Position 140:	2
Position 141:	41
Position 142:	31
Position 143:	41
Position 144:	2
Position 145:	31
Position 146:	41
Position 147:	41
Position 148:	12
Position 149:	41
Position 150:	41
Position 151:	12
Position 152:	41
Position 153:	41
Position 154:	12
Position 155:	41
Position 156:	41
Position 157:	2
Position 158:	41
Position 159:	41
Position 160:	2
Position 161:	41
Position 162:	41
Position 163:	2
Position 164:	41
Maximum profit:	164
Time:	0.000177169
